0.019957779	0	0	0	0	0	0	0	0.006506547	0	0	0.02433269	0.272609535	0	0	0.046507712	0.504383977	0.084259127	1	0.160944401	0.34347843	0.260189346	0.131532255	0.066106744	0.159202594	0	0	0	0	0	0	0	0	0.075230349	0.043823797	1	0.725571607	0.716414515	0	0	0.120685929	0	0	0	0.085251962	0	0.051495848	0.045242293	0	0	0	0	0	0	0	0	0	0.038648601	0	0.363845527	1	0.094035503	0	0	0	0	0	0	0	0.008137792	0.031121479	0.041356831	0	0	0	0	0	0	0	0	0	0	0.011863052	0.182238443	1	0.007269552	0.030879388	0.009415189	0	0.027823253	0	0	0	0.051639729	0.033351582	0.007618526	0	0	0	0	0	0	0	0	0	0	0	1	0.166130519	0.348734761	0	0	0	0.747182666	0.681871734	0	0.016752638	0	0.015326555	0	0	0	0	0	0	0	0	0	0	0	0	0.427184341	1	0.071372685	0	0	0.061110256	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.4427272	0	0	0	0	0	0.291877444	0.274794542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833388567	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.131159022	0	0	0.235587751	0.455149684	0	0.620001373	0	0	0.258768196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189363264	0.049209126	0	0	0.574188024	0	0.184035721	0.263759251	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.085639582	0.149907482	0	0	0	0	0.455510861	0.499758648	0.664058729	0	0	0	0	0	0.122825825	0	0	0	0	0	0	0	0	1	0.628997791	0	0	0	0	0.078445434	0	0.126400811	0.442319533	0.031373465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.248943837	0	0	0.229032058	0	0	0	0	1	0.230305666	0	0	0	0	0	0	0	0	0	0	0	0.052923086	0	1	0.480292597	0	0	0.274349562	0.174646982	0	0.060352081	0.248800943	0	0.052903191	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.647079878	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.325855962	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375299974	0	1	0	0.492695834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.260311846	0.369440269	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.029070431	0.48261175	0	0	0	0	0	0.084311056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.898357886	1	0.396268223	0.599409848	0	0	0	0	0	0	0	0	0.159362899	0	0	0	0	0	0	0	0	0	0	0	0.052183496	1	0.275140953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.617758923	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151491255	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.028743038	0.025514946	0	0	0.069584418	1	0.052778236	0	0.141235211	0.204956662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.722707338	0.014133125	0.594406003	1	0.960949225	0.457616217	0.960910243	0.769710555	0.352967547	0	0.021582692	0	0	0	0	0	0	0	0	0	0	0	0.033049835	0	0	0	0.275225105	0.718783989	0	1	0.149002407	0.086541856	0.048938219	0.16109655	0	0	0	0	0.085748418	0	0	0	0	0	0	0.030152447	0	0	0	0.175995819	0	0.126303917	1	0.763149208	0.40409331	0.097947843	0.035322953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01100571	0.752816841	0.530588937	0.772513424	0.363061451	1	0	0.181300605	0	0	0	0	0	0	0.05953976	0	0	0	0	0	0	0	0	0	1	0.080108656	0.345302427	0.687613184	0.13440058	0.094704817	0.176588193	0	0	0.163563926	0	0	0	0	0	0	0	0	0	0	0
0	1	0.840208986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.342689617	1	0.05031404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.471996602	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260300216	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.464811358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134513524
0	0.029132554	0.024091867	0	0.019882688	0.010734851	0	0	0	0	0.012136396	0	0.040191664	1	0	0	0	0	0	0	0	0	0	0	0	0.007394888	0.057098138	0	0.039935626	0	0	0	0	0.017798675	0	0	0.580473335	0	1	0	0	0	0	0	0	0	0	0	0.12835221	0.809545122	0.548182316	0.212723785	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.486760255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058651147	1	0	0.433120222	0.428019458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031574955	0.394755206	0.099695588	0	0	0	0	0	0	0	0	0	1	0	0.115171068	0	0	0	0	0	0	0	0	0
0.010891107	0	0	0.024699231	0	0	0	0	0.00460737	0	0	0	0	0	0.314269797	1	0.386999656	0	0	0	0.01623265	0.005966906	0.022456648	0.023875449	0	0	0.057655261	0.005094078	0.090255629	0.022626012	0.02340492	0	0	0.004491305	0	0	0	0.0483332	1	0.42955365	0.272193285	0.077625611	0	0.007421829	0.091241285	0.030129017	0.133864893	0.106506932	0	0.021074077	0	0	0.011813253	0	1.74962e-4	0.044257236	0.010983973	0	0	0	0.011910533	0.04452436	0.913882466	1	0.330452117	0.079617255	0	0	0.039436249	0.066547325	0.126616697	0.125205327	0	0.010138091	0.088074713	0	0.001855444	0.002062181	0	0	0.006640086	0.011765645	0.049731003	0.008611111	0.021380109	0	1	0.786039272	0.332463282	0.078717273	0	0.014205779	0.031962005	0.119372605	0.126181354	0.116355364	0	0.001474408	0.009727713	0	0.008884234	0.005367631	0.003186761	0.005421739	0.028115809	0	0.014885456	0.011403325	0	0.008631147	0.036166601	1	6.55714e-4	0.013113409	0	0	0.072692761	0.013716891	0.047855304	0.067583017	0	0.077325482	0.061218389	0.017909699	0	0	0.030055473	0	0.01944046	0.019025168	0	0	0	0	0.659450892	1	0.331320406	0.085117716	0.004692795	0.009494327	0.021328331	0.031935319	0.076474837	0.010398339
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.008009188	0	0.003385176	0.100453292	1	0.617274119	0.048971516	0	0	0	0	0	0	0.013052374	0	0	0	0	0	0	0	0	0	0	0.030601275	0.029072557	0.029600206	0.021747615	1	0.733167082	0.045833828	0.006780667	0	0	0	0	0	0	0	0	0	0.020454125	0.021882633	0	0	0	0	0	0.029220493	0.023136546	0.016941493	0.111741105	1	0.793571712	0.079167585	0	0	0	0.378466558	0	0	0	0	0	0	0	0.002520123	0	0	0	0	0.010720123	0.04495361	0.105112135	0.013410753	0.224374808	0.117996928	1	0.024865745	0	0	0	0.056250691	0.009281106	0	0	0	0	0	0	0	0	0	0.005362477	0	0.025846254	0.005828031	0.287415884	0.187107414	0.00855722	1	0.192961202	0.629307624	0	0	0	0	0	0	0	0	0	0	0	0.016906169	0	0	0	0	0	0.073675656	0	0.083928703	0.151662357	0.973217584	1	0.094994459	0.055829331	0	0	0	0	0	0	0
0	0.080231069	1	0	0	0	0	0	0	0	0	0.014854591	0	0.010231679	0	0	0	0	0	0	0	0	0	0	0	0.003595189	1	0	0	0.045383455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013374484	0	0	0	0	1	0	0	0	0	0	0	0	0.544386423	0	0	0.033165535	0.005156136	0	0	0	0	0	0	0	0	0	4.77646e-4	0.042613519	1	0.011845883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.01003437	0	0.070603083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.088863781	1	0	0	0	0	0	0	0	0.014092068	0	0	0	0	0	0	0	0	0	0	0	0	0
