IGLC3	21.24359531	20.47783434	23.33415446	23.14524262	23.6122306
CAMK2D	22.36570329	23.89309939	24.78945011	23.81088234	25.04255818
CDKL5	14.88183092	16.78661423	17.13922158	16.667194046666665	18.03569586
SUPT20H	22.1565661	20.74402654	16.49783625	17.07285486	23.95207086
RORC	21.22022302	21.34451318	15.87399674	17.83363934	23.54910227
INTS1	24.46519427	24.80651309	20.26499345	20.98461107	25.48342295
EHMT1	25.220776	23.39858727	19.94220664	19.57812019	23.15313651
CPEB2	20.989816480000002	23.33442729	22.83045428	22.25799115	22.9035077
KCNJ8	19.84989526	20.53621021	19.00138345	19.8899599	21.17401925
NA..20	20.19916549	21.35224014	22.43147848	24.89263624	22.76231086
Sep-11	27.13555274	26.55954013	26.55689753	26.44366902	29.7573383
UGT2A2	15.72182014	17.84567993	16.98124668333334	15.353457	18.39326894
CLOCK	25.26588659	25.48759943	19.20643492	18.91575978	25.77705865
KHK	23.17214256	24.42681608	31.53296796	29.88417879	27.09878599
FBXO21	19.40372565	21.21216921	24.15661216	23.0786963	21.98426303
MED13L	18.59383241	18.31478237	17.5686019	13.97235161	20.35692152
NUP205	25.50651779	28.45057572	21.95780241	21.77205235	26.05606216
WBSCR27	19.68852523	21.46707463	26.01062664	23.87464606	20.04019472
GCKR	22.23268822	23.92949329	29.18938067	27.69311981	25.14736367
UBE2A	21.70602927	19.94034371	25.16629983	22.91557471	26.16580164
SPECC1	19.05256009	21.978863	19.56370833	19.80750744	21.53012482
NA..23	20.50959043	20.15177592	15.73804577125	15.80999416	21.38511301
ZEB2	19.00218047	16.21984916	13.39432871	17.48966767	20.70977799
SDAD1	19.28787242	25.57464552	19.46708608	20.42121528	24.03263037
NA..24	16.73623015	21.30591311	22.34597502	21.99362153	19.94435318
AU041133	15.29641439	19.42368017	16.45386542	16.20191331	19.66398713
ATP8A1	16.85417443	20.47971021	19.64971053	20.16717433	18.65155277
TXNRD2	25.66987708	22.27082028	26.43377187	27.87630991	28.07688939
COPG2	19.00182324	23.30089559	25.68327332	24.72723168	23.26556483
KIAA0020	28.24893596	26.44775712	21.06085225	22.63955732	24.623661
NFU1	21.53715819	19.66431707	25.60761028	27.54133831	23.91369522
NA..26	15.86655451	21.54259974	22.51072482	23.37212231	21.72687879
